facility_id,facility_name,county,is_houston_area,hospital_ownership,measure_id,measure_name,top_box_pct,completed_surveys
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",84.0,851.0
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",70.0,851.0
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",56.0,851.0
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,FORT BEND,True,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",69.0,851.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",52.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",79.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",76.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",35.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",83.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",72.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",72.0,30.0
670005,MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD,HARRIS,True,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",73.0,30.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",70.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",85.0,48.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",87.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",83.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",87.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",81.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",75.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",73.0,40.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",94.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",93.0,48.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",84.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",77.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",75.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",54.0,40.0
451386,MEMORIAL HOSPITAL,MOORE,False,Government - Hospital District or Authority,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",87.0,48.0
450235,MEMORIAL HOSPITAL,GONZALES,False,Government - Hospital District or Authority,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",70.0,40.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",82.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",86.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",87.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",72.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",82.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",77.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",75.0,59.0
451356,MEMORIAL MEDICAL CENTER,CALHOUN,False,Government - Local,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",74.0,59.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",77.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",78.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",62.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",72.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",68.0,861.0
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Private,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",68.0,861.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",77.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",80.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",80.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",61.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",87.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",75.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",59.0,1126.0
450051,METHODIST DALLAS MEDICAL CENTER,DALLAS,False,Voluntary non-profit - Other,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",74.0,1126.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",72.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",75.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",74.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",56.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",83.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",69.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",61.0,4150.0
450388,METHODIST HOSPITAL,BEXAR,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",67.0,4150.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",69.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well — Nurses ""always"" communicated well",75.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well — Doctors ""always"" communicated well",76.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them — Staff ""always"" explained",58.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home — Yes, staff ""did"" give patients this information",83.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_HSP_RATING_9_10,"Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest) — Patients who gave a rating of ""9"" or ""10"" (high)",70.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night — ""Always"" quiet at night",61.0,682.0
670055,METHODIST HOSPITAL  STONE OAK,BEXAR,False,Proprietary,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital — ""YES"", patients would definitely recommend the hospital",72.0,682.0
450165,METHODIST HOSPITAL ATASCOSA,ATASCOSA,False,Proprietary,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean — Room was ""always"" clean",83.0,139.0
